"ID","Red","Green","Blue","NGRDI","BGI","GLI","BI","SI","VARI","objArea","objNumCell","naNumCell"
1,94.9227432908647,120.011114123069,69.597180807807,0.124255090392992,0.566734807590421,0.196643818484777,97.2729028755328,0.162618307336703,0.180642875325206,0.18531169940222,3689,19907
10,94.4398734177215,114.254068716094,66.5684900542496,0.101797714531565,0.56596154889688,0.184224822624144,94.020958756452,0.186284426348806,0.146540269328371,0.22237860661506,4424,19894
100,92.7761127264594,113.591142921047,64.1702080071572,0.106084833223421,0.55438478852166,0.190423722884943,92.6081647753807,0.190450323217248,0.151830123763776,0.224729831615984,4471,19895
101,89.1895223420647,113.625064201335,63.6040061633282,0.126068028715363,0.54775479875067,0.204572099820725,91.3175944202284,0.177607496229865,0.180526277247188,0.293561843493994,5841,19897
102,93.2504391468005,114.124466750314,65.3116687578419,0.10828333585029,0.554496535050745,0.19222011785624,93.3041968409055,0.190747553148929,0.154383512771762,0.200110475042684,3985,19914
103,85.8531783236452,112.499156197262,66.4873429589349,0.143502675430136,0.572253083718595,0.206053158005846,90.5193443000223,0.141106731344596,0.210546370175337,0.268084250741467,5333,19893
104,78.3810986628117,105.629562703289,57.4154318756776,0.155286746197389,0.529414698056414,0.228137691622596,83.0756618506751,0.166191681335566,0.221432105677225,0.278202292378846,5534,19892
105,90.7990603541742,113.901698590531,69.2137694253704,0.118565037107017,0.595132518720023,0.183361790117003,93.2768016741148,0.143752825371125,0.17616497139744,0.277978702029335,5534,19908
106,92.0015148236313,113.22181346029,69.4239342133737,0.110701626043459,0.592721650929697,0.18031623640866,93.4884029616426,0.156212821137413,0.163176182564802,0.232117741611412,4621,19908
107,98.1294810058855,119.03317281969,70.6003210272873,0.101680663591523,0.578958335249176,0.179584963995544,98.1421728532329,0.174748387436831,0.147805904040275,0.281886280227238,5607,19891
108,95.4250653791994,118.622611144639,72.7475357071012,0.114048598427603,0.600316295230234,0.179032035582476,97.582864196259,0.143960395168534,0.16983104854068,0.250012573555298,4971,19883
109,96.2008698015765,129.304974177766,78.0421310138625,0.163648147014054,0.575990300281378,0.217256759229799,103.754888633353,0.122937007533101,0.239960501094235,0.369841668760995,7358,19895
11,91.0256039644848,113.674375387157,65.4340284947347,0.11798949484759,0.559263641155076,0.196047160942157,92.393551146125,0.176722101284906,0.169896003679433,0.243269037572835,4843,19908
110,94.7254455312877,130.271606592523,75.5690740988879,0.174116641108118,0.555335225987472,0.23054078892715,103.101264265275,0.129744680742118,0.252038878358535,0.375100522718134,7463,19896
111,97.2431638418079,131.725423728814,77.519209039548,0.163691069951073,0.567650663388105,0.219539857268504,104.920807292583,0.126389539099794,0.239451273762678,0.444745967134027,8850,19899
112,97.9538312787044,126.889533478366,75.834179357022,0.141064534281961,0.573278612677016,0.204871291592229,102.696187138155,0.144599701517728,0.205863341648506,0.207868555924028,4137,19902
113,103.969260954872,131.707488554611,80.1299869195553,0.129171460692456,0.584833038375003,0.194222738570054,107.667340690222,0.146942884542155,0.188771186962187,0.307367574630616,6116,19898
114,95.3190497669523,125.654638400241,72.6579461735077,0.149034384485204,0.556779099483898,0.215351056679457,100.559294512341,0.15085923999355,0.215025785283249,0.334187518842327,6651,19902
