date,plot,Red,Green,Blue,NGRDI,BGI,GLI,BI,SI,VARI,objArea,objNumCell,naNumCell
2023-06-09,0206,100.299014238773,122.790251916758,79.4463307776561,0.107912407925082,0.638202938747086,0.16229783006186,102.580884109344,0.118061987847757,0.165165393836619,0.102463385893048,1826,17821
2023-06-09,0207,109.44875063743,131.227944926058,80.2932177460479,0.0975269821484816,0.601976616137554,0.169158870771857,109.240852241038,0.158381459730063,0.143167385977087,0.110007853696847,1961,17826
2023-06-09,0208,112.193175853018,135.384776902887,79.8482939632546,0.100735390330693,0.575800913556034,0.18028354685711,111.744377914783,0.178377416315402,0.145025071624206,0.106932360370474,1905,17815
2023-06-09,0209,130.632793017456,148.142144638404,92.6290523690773,0.0670332931086902,0.611820996466434,0.148493998588372,126.160366372769,0.181064032219262,0.0977746857385686,0.0900465951832931,1604,17813
2023-06-09,0210,117.426787741203,139.540295119183,85.072077185017,0.0926106826358975,0.598442850178036,0.167714101084302,116.430730465562,0.16669015716664,0.135064129069787,0.0989609660207807,1762,17805
2023-06-09,0211,130.203927492447,146.650302114804,93.7530211480363,0.0638920792831349,0.628917848668716,0.140943410778542,125.688283018863,0.169823828302737,0.0941443198760451,0.0742985409652076,1324,17820
2023-06-09,0212,119.654346060114,141.832656376929,97.0203086921202,0.0975870781472082,0.653745309079638,0.153580260367559,121.419372652142,0.123099786675311,0.146462652569799,0.138074140541753,2462,17831
2023-06-09,0213,114.281767955801,137.97467771639,88.3397790055249,0.103933692778186,0.621089762225138,0.167156464406172,115.71439932089,0.139252699068675,0.153826416185307,0.121871843788576,2172,17822
2023-06-09,0214,118.340878828229,136.083222370173,86.3049267643142,0.0749745962119816,0.625182333803528,0.148470623678594,115.62712759708,0.161751110394261,0.111085844805831,0.0843109738984002,1502,17815
2023-06-09,0215,114.223718505647,136.605125977411,83.8744569939183,0.0970090576962587,0.601815560142001,0.169201695512542,113.906745832284,0.159990103167397,0.141970888704899,0.129238715472715,2302,17812
2023-06-09,0216,118.327160493827,137.488425925926,86.7993827160494,0.0816828559608068,0.61919811322377,0.154534024961023,116.327333629462,0.160685081706644,0.120381155569143,0.072759937121042,1296,17812
2023-06-09,0217,113.319605568445,132.266241299304,83.5493039443155,0.082502846056777,0.623365902759045,0.153180236079009,111.700723971108,0.155106542812725,0.122800393691653,0.0967560893478505,1724,17818
2023-06-09,0218,103.924104756815,126.323356493854,73.8214858364511,0.103337095164775,0.574377398400743,0.181881911755858,103.825053971769,0.175513028493529,0.149409541118225,0.104982605768152,1871,17822
2023-06-09,0219,106.880388585307,130.344262295082,72.4638737097753,0.104877896667999,0.546522773181865,0.192766422215083,106.156843824656,0.198827975476673,0.147969616055082,0.092434616679762,1647,17818
2023-06-09,0220,112.734034560481,129.845980465815,77.7535687453043,0.0744051186987047,0.590891884316684,0.159302065050689,109.117923974424,0.189189193697065,0.107738177265216,0.0747207095941167,1331,17813
2023-06-09,0221,106.335407239819,125.704751131222,75.1945701357466,0.086896884111264,0.591603631933049,0.166179920021891,104.650805395083,0.176012760056519,0.126933394883584,0.0992644994666217,1768,17811
2023-06-09,0222,97.8432550518842,118.121791370836,66.1054068814855,0.0992699818625134,0.554162652951038,0.186273172522741,96.5927470624421,0.195570893265489,0.141311029691039,0.102778557395453,1831,17815
2023-06-09,0223,93.6138293570562,119.582288718156,66.2721391023049,0.128549797894067,0.543359568824098,0.207657220536262,95.9050807117979,0.17914562568034,0.182938776617454,0.138761081809,2473,17822
2023-06-09,0224,90.7076735688185,117.41778319123,62.4693463256192,0.135983695592981,0.52033691857055,0.220487705210893,93.2085527687162,0.193667457923567,0.190554193958099,0.13819997755583,2463,17822
2023-06-09,0301,104.439366240097,127.187690432663,81.5606337599025,0.10660707283565,0.629392130168656,0.165049434339847,106.283181945099,0.127725350264934,0.160656602865399,0.0921185584371842,1641,17814
2023-06-09,0302,105.926580921758,130.337084673098,82.6789924973205,0.111225351311625,0.624712598293363,0.169249817258925,108.336204760059,0.126814854695404,0.167050060620605,0.10474907376221,1866,17814
2023-06-09,0303,94.2760345611642,123.476125511596,75.3151432469304,0.142709133782718,0.598776311409467,0.195691641839434,99.9717418372268,0.116695975266195,0.213372701459891,0.12351157043361,2199,17804
2023-06-09,0304,94.1557719054242,121.53361149745,76.1279554937413,0.137861638916281,0.612902165715151,0.187978375980721,99.3565748765964,0.109892968134484,0.208214259765982,0.121016606822262,2157,17824
2023-06-09,0305,100.255348202094,126.876194811106,80.1415566681839,0.125327216945454,0.619849529966464,0.178679781565519,104.458839906613,0.116796906487302,0.18934884426844,0.123205473306415,2197,17832
2023-06-09,0306,89.7654710287741,117.823019314151,69.9988175009854,0.144539708327641,0.584621407303108,0.201401756631108,94.8550181168284,0.125594599120066,0.214435422024822,0.142464061096137,2537,17808
2023-06-09,0307,102.02552105487,127.500212675457,72.5631646108039,0.120070748031797,0.553870378171917,0.199483225385822,103.47258559279,0.179835679035289,0.17056387744679,0.131974851240597,2351,17814
2023-06-09,0308,106.063008130081,132.067581300813,74.25,0.118368603998547,0.547675465919654,0.200619554084729,107.095972562882,0.186584750024402,0.167426779478231,0.110474907376221,1968,17814
2023-06-09,0309,105.10460251046,130.178521617852,74.0915853091585,0.11359957373958,0.558800518538884,0.19346324649071,105.895008478942,0.179576954076297,0.162480445584895,0.120801976861732,2151,17806
2023-06-09,0310,122.913842619184,142.7288914417,85.909821941413,0.0786642721135704,0.592302647835392,0.161572459753353,119.717026212946,0.184755631256719,0.113828056500311,0.0976444195176669,1741,17830
2023-06-09,0311,129.475806451613,146.830107526882,91.3317204301075,0.0659970585963559,0.613247466306885,0.147104679172606,124.892750744157,0.179647499924567,0.0967097007832663,0.104347826086957,1860,17825
2023-06-09,0312,114.264089427108,138.27899394504,81.387517466232,0.102476133165254,0.576674601830737,0.181002219486672,113.990126217178,0.175709878555582,0.147463589684706,0.120543484363596,2147,17811
2023-06-09,0313,111.811600928074,135.594431554524,81.4167053364269,0.10225473332425,0.591789842159013,0.175384074295705,112.052769502193,0.162145214262728,0.149264940497263,0.120985852234449,2155,17812
2023-06-09,0314,116.766800689259,136.756461803561,86.0022975301551,0.0844399682383326,0.620092308592821,0.155598733816269,115.284958108608,0.156549369782324,0.125066478297437,0.0977430945430047,1741,17812
2023-06-09,0315,131.166965888689,147.655296229803,93.4802513464991,0.0627811447180443,0.622590767161306,0.142421719824258,126.358965649254,0.176207677622101,0.0920655955609257,0.0625210461331238,1114,17818
2023-06-09,0316,129.008,145.158857142857,93.6594285714286,0.0633809102218432,0.634027304849918,0.138926495434969,124.670521610886,0.166368075278761,0.0940767412176439,0.0490966221523959,875,17822
2023-06-09,0317,120.46577498033,136.014162077105,87.3375295043273,0.064299223202086,0.635096074777983,0.138863608570697,116.538496426555,0.163562002223875,0.0957526160049598,0.0713323605342912,1271,17818
2023-06-09,0318,114.56157635468,129.587848932677,80.3850574712644,0.065530251151875,0.612857817700932,0.146743046254626,110.265531401402,0.179644259745327,0.0962092867023295,0.0683808668313497,1218,17812
2023-06-09,0319,110.280224929709,125.963448922212,75.8800374882849,0.0706425576417664,0.594499098651776,0.155884224294906,106.283149918939,0.189907761682611,0.10244296483416,0.0599034358859196,1067,17812
2023-06-09,0320,125.28506097561,137.158536585366,81.3125,0.0477466565982732,0.583023302182172,0.146203764399176,117.223260929578,0.221502235267334,0.0678424753980523,0.0368229020488353,656,17815
2023-06-09,0321,104.784399224806,126.484011627907,69.7330426356589,0.0984034046106299,0.541950667676282,0.190508852589086,103.25022299434,0.209186965847787,0.138506048757225,0.115805419962969,2064,17823
2023-06-09,0322,100.628543499511,124.558651026393,68.8098729227762,0.111635028503013,0.544674041022765,0.197089817068657,100.831357463608,0.19307035284122,0.158356752284668,0.114814814814815,2046,17820
2023-06-09,0323,92.713747645951,125.068549905838,61.8824858757062,0.158949075718144,0.481123764259405,0.249360812074006,97.0842843653814,0.212008003775966,0.216329822430451,0.149056815629912,2655,17812
2023-06-09,0324,92.1641006383778,123.42546000751,65.9673300788584,0.15458876144574,0.5203208672161,0.231567132500495,97.0473518035226,0.176780868980896,0.21756533356834,0.149497557963285,2663,17813
2023-06-09,0401,104.403010033445,126.809364548495,80.4420289855072,0.104240179657008,0.623027367323134,0.165753264876891,105.816575922321,0.1347108311645,0.156419412247117,0.100707308858201,1794,17814
2023-06-09,0402,97.4524165421026,121.511709018435,75.773293472845,0.118277205308904,0.614347691400544,0.176456342601216,100.251776956005,0.127372096299606,0.177399750391097,0.11267052152922,2007,17813
2023-06-09,0403,114.703679369251,135.545992115637,91.7831800262812,0.0906633424978681,0.66571587621626,0.143972861112986,115.615585832968,0.115174631104564,0.139981192479409,0.0853713260040386,1522,17828
2023-06-09,0404,98.1262602016323,126.638502160346,79.9606337013922,0.138327879367772,0.613666514220155,0.188307161584979,103.693114958441,0.110232523278714,0.208849816663771,0.116871458228132,2083,17823
2023-06-09,0405,89.2891337386018,122.209726443769,70.6117021276596,0.16854533403599,0.559423828563064,0.225340921814245,96.8083999269955,0.12886065262615,0.244640089209978,0.147757255936675,2632,17813
2023-06-09,0406,88.350284629981,118.868311195446,66.8337760910816,0.157162346183066,0.550866126907826,0.221179275043229,94.1210085299851,0.144020046588387,0.227102474379544,0.147992137040157,2635,17805
2023-06-09,0407,98.0748166259169,122.19217603912,69.5349633251834,0.116230939658779,0.559211968047433,0.194677136379043,99.2001880015429,0.176100926168232,0.16675644140358,0.114797350398563,2045,17814
2023-06-09,0408,109.201796090861,133.983623877443,76.3005810882198,0.109490104574669,0.554219744227338,0.193098276659833,109.370018203403,0.189488776859271,0.155378551801699,0.106175332323742,1893,17829
2023-06-09,0409,107.624325649828,133.410004904365,74.9597842079451,0.113768832371015,0.546281660480243,0.198470863457523,108.295355371872,0.192847940347243,0.16093497220661,0.114441263961385,2039,17817
2023-06-09,0410,114.560843373494,134.753614457831,79.5897590361446,0.0857443235944157,0.581700327528974,0.169176682166822,112.174873645548,0.186371634352832,0.1235730559612,0.0931799045747965,1660,17815
2023-06-09,0411,116.157973921765,140.245235707121,80.5842527582748,0.100312324989651,0.562427868404193,0.184855109627827,115.250899605748,0.190839136268803,0.142415035813256,0.111928150435027,1994,17815
2023-06-09,0412,122.91407678245,143.288848263254,83.7446678854357,0.0828056011116745,0.573189166787405,0.170758989884551,119.484204975926,0.197684867793627,0.117625111476399,0.0921702988092563,1641,17804
2023-06-09,0413,122.322934719815,141.749277874061,85.5205083766609,0.0782568917083925,0.594460105398852,0.160620933620078,119.032056080825,0.183179324559777,0.113166055767837,0.0971544030981647,1731,17817
2023-06-09,0414,120.8502170767,140.4001447178,87.0238784370478,0.0802193938785493,0.609015841391615,0.15692352517033,118.375701205697,0.16983602264849,0.117641257665602,0.0775359066427289,1382,17824
2023-06-09,0415,136.466617210683,154.413946587537,100.216617210682,0.0660354348983175,0.634027508630149,0.140833408056233,132.533553305483,0.165311283482532,0.0978634842203585,0.0756580793624067,1348,17817
2023-06-09,0416,113.339869281046,135.628045157457,82.9465240641711,0.0980387143913801,0.600398661858117,0.170359823284876,113.010860951559,0.160314283449445,0.142914747086032,0.0944868627891309,1683,17812
2023-06-09,0417,114.853508095605,133.199691595991,82.0840400925212,0.0790657018606014,0.606876539864525,0.156901242668591,112.256999352784,0.172324829016142,0.115535612249975,0.0728160790478329,1297,17812
2023-06-09,0418,129.116407982262,141.890243902439,87.350332594235,0.0493342075927383,0.606548546799757,0.139396093264359,121.837139665356,0.200637703969121,0.071552643590051,0.0506343325474346,902,17814
2023-06-09,0419,109.763374485597,130.668724279835,74.8854595336077,0.0923268237027162,0.565175501761108,0.178770934678711,107.798384135505,0.194136679445547,0.131508384907658,0.0817998204667864,1458,17824
2023-06-09,0420,132.396276595745,143.539893617021,85.5664893617021,0.0424225975488693,0.587365899922846,0.141462275199132,123.221608586207,0.222624813212268,0.0605656165065883,0.0210998877665544,376,17820
2023-06-09,0421,114.449616971126,132.453152622275,74.938126104891,0.0766836982894828,0.558097540291078,0.171918659714127,110.116052952138,0.215091959453362,0.108137334453809,0.0952728497642039,1697,17812
2023-06-09,0422,110.892015706806,129.094240837696,73.7179319371728,0.0803266525012683,0.563242999998492,0.172180063302466,107.248788225268,0.206745195037712,0.114088895197621,0.0857800482793465,1528,17813
2023-06-09,0423,99.0524951393389,122.107582631238,67.0784186649384,0.111818809379698,0.541648969846143,0.198464439521797,98.9452833318839,0.196254067973315,0.157534966223758,0.0866269930384011,1543,17812
2023-06-09,0424,91.5400969787393,120.840358075345,63.4871316672883,0.147675263495708,0.510831223093907,0.231273069926549,95.2076108002313,0.193195787660596,0.205442902625977,0.150432050274941,2681,17822
2023-06-09,0501,103.992034313725,128.066176470588,79.8125,0.112420493432932,0.612290139605478,0.174116836652915,106.078086234361,0.135559867413539,0.167385549407835,0.0915311273135165,1632,17830
2023-06-09,0502,100.784071789119,121.849691531127,78.9007291082445,0.101696770164137,0.638224503636097,0.15898006693707,102.231776127041,0.124550065012698,0.154730571470777,0.100078581050741,1783,17816
2023-06-09,0503,93.8803849679193,123.22777268561,75.8409715857012,0.145415336778945,0.603404403325333,0.195481038525031,99.8875170335591,0.109938934268857,0.218531491885139,0.122474180511899,2182,17816
2023-06-09,0504,96.7673514714048,123.630205441421,78.1066074403109,0.133046327528008,0.616506467768489,0.184289663659078,101.545562633267,0.112615635380933,0.200786635027617,0.101100258223869,1801,17814
2023-06-09,0505,95.622965641953,122.841772151899,76.0230560578662,0.135531875674713,0.605577815693888,0.189547158386405,100.334643665258,0.118985938848993,0.202460134658808,0.124241743428443,2212,17804
2023-06-09,0506,90.5653095843936,122.483036471586,69.0394402035623,0.158849704088732,0.548535742163103,0.223326929158578,96.8691212905032,0.145925956467886,0.229095518796493,0.132286115007013,2358,17825
2023-06-09,0507,107.042031523643,128.485113835377,75.9865732632808,0.0962351035527208,0.5829380560324,0.174698457301316,106.241125324087,0.174674843897585,0.139753517466908,0.0960794211677604,1713,17829
2023-06-09,0508,107.540145985401,130.224592925323,74.0241437394722,0.101845777922815,0.556164892891528,0.187636803622642,106.706459910397,0.193785353723576,0.144722100209315,0.100005615138413,1781,17809
2023-06-09,0509,127.265409717186,144.337926033358,85.5387962291516,0.0676444002063883,0.579400269723344,0.159635542563233,121.815987063429,0.207110081077636,0.096256810100601,0.0774240637808096,1379,17811
2023-06-09,0510,132.539473684211,143.471052631579,87.7776315789474,0.0414078932558562,0.603729206595129,0.135505112952787,123.751191295763,0.21005678884321,0.0597495078858686,0.042658284687921,760,17816
2023-06-09,0511,117.701298701299,138.506493506494,79.0915275200989,0.08529805707124,0.562178506434319,0.175692060487275,114.639612049718,0.203596066920689,0.121022861284669,0.0907458330995005,1617,17819
2023-06-09,0512,128.177529484792,145.805710738672,85.0,0.0682984153110012,0.573377846988058,0.161910839691398,122.554840079762,0.210636297617945,0.0967355001694067,0.0904091138672204,1611,17819
2023-06-09,0513,123.450244698206,143.588907014682,84.0342577487765,0.0802708289365187,0.57652842158719,0.167830807056288,119.800712793578,0.196016259509231,0.114677531721195,0.103221823080377,1839,17816
2023-06-09,0514,138.386287625418,152.408026755853,95.2759197324415,0.0522423524828795,0.613629841441477,0.13915365914855,131.162751911378,0.193412090839952,0.0756777792037851,0.0335709874810532,598,17813
2023-06-09,0515,117.158581116328,139.551382368284,82.6186750130412,0.0940246236258979,0.579243245169484,0.175205199942265,115.761419191549,0.181795302210057,0.135174265124335,0.107624073658208,1917,17812
2023-06-09,0516,124.084431137725,141.341916167665,88.0862275449102,0.0697375677883594,0.614680565600815,0.148822330464844,120.084155236564,0.174793415070438,0.102236116558269,0.0937412293011507,1670,17815
2023-06-09,0517,127.774740810556,143.34684260132,89.8105560791706,0.060478778868574,0.61913893468993,0.14181034955501,122.531269509737,0.179631616047294,0.0889106931342564,0.059529821017786,1061,17823
2023-06-09,0518,111.223610243598,131.232979387883,77.2454715802623,0.0882436535293654,0.58067984137842,0.170891511292076,109.075111531286,0.18448698430866,0.127258001740811,0.0898428731762065,1601,17820
2023-06-09,0519,119.810298102981,134.867208672087,80.479674796748,0.0621576419720452,0.588581151902437,0.152863267773355,114.206498101164,0.202960580877321,0.0894342188094942,0.0414327419717045,738,17812
2023-06-09,0520,106.758147512864,129.360205831904,71.1806746712407,0.101430724800569,0.53899452488878,0.193461102188734,105.428081639875,0.20941436408154,0.142217767145664,0.0981867175658227,1749,17813
2023-06-09,0521,95.9445371142619,123.376563803169,64.9266055045872,0.131575213832551,0.516496684267074,0.219157309132668,97.9578873354444,0.200388037236877,0.183603026031927,0.134628340444644,2398,17812
2023-06-09,0522,93.663404023926,116.118542686243,60.3491027732463,0.112521828735424,0.511989688150628,0.209532918137969,93.1288296327121,0.222450446245676,0.155224356388968,0.103187072158007,1839,17822
2023-06-09,0523,91.8260869565217,120.752380952381,62.4186335403727,0.144219304009976,0.503230526417601,0.231948773719057,95.0077491827569,0.203133054319207,0.199487560679611,0.135499074229928,2415,17823
2023-06-09,0524,86.9201561391057,117.306600425834,60.6540099361249,0.159807590440507,0.501314601013828,0.242003568448877,91.6055465581534,0.191235520928377,0.221562560473557,0.158207949696834,2818,17812
2023-06-09,0601,100.397208803006,125.753086419753,76.7879763821793,0.120339681327765,0.597482210620499,0.183878051930425,103.222136457445,0.140905416200923,0.17763119385253,0.104568926807364,1863,17816
2023-06-09,0602,96.4082870136433,121.55078322385,75.3481556341587,0.124359609592568,0.610321351213254,0.181239855962932,99.8485440141325,0.124663499709354,0.186349609267885,0.111142311580366,1979,17806
2023-06-09,0603,97.4391161259991,131.642689233662,76.8147625763987,0.162434196295363,0.563522679982696,0.220768194932799,104.867880525141,0.132372501853054,0.235097939653257,0.119407174535452,2127,17813
2023-06-09,0604,90.1365600691443,121.177614520311,71.8898012100259,0.158857557557909,0.574470749872993,0.214055527278067,96.9268736002287,0.124117459179766,0.233442176881957,0.129846809943325,2314,17821
2023-06-09,0605,107.383720930233,129.166462668299,80.0030599755202,0.0980847211531718,0.605306746608302,0.168454869993789,107.670214893927,0.156066945927381,0.144754239263494,0.0916998709242943,1634,17819
2023-06-09,0606,94.1481876332623,117.754797441365,71.682302771855,0.118192026875786,0.600582233642726,0.180861501100063,96.5990787820676,0.137953071426594,0.176194378082965,0.1052867886407,1876,17818
2023-06-09,0607,107.314714714715,129.394594594595,72.9813813813814,0.0990439375458808,0.554166146310895,0.186752522630531,106.048899435807,0.198031407746595,0.13991659243658,0.0934658134051869,1665,17814
2023-06-09,0608,110.086327077748,131.719034852547,73.6525469168901,0.0952352399457941,0.548379554403882,0.186544202730616,108.091421952942,0.207037380742052,0.133905850697349,0.104734093334082,1865,17807
2023-06-09,0609,114.43124026985,137.232485729113,80.845874416191,0.0959344630448961,0.577597904428692,0.176838273470763,113.458869630259,0.18126403879112,0.138063642362081,0.108161203412663,1927,17816
2023-06-09,0610,131.117096018735,146.669789227166,86.448087431694,0.0585165587781022,0.579807495554302,0.15375739078543,124.22918290506,0.214114736038884,0.0833775612717675,0.071845204711161,1281,17830
2023-06-09,0611,125.023430962343,141.959832635983,86.8644351464435,0.0672169262608297,0.603985762308687,0.150793495898499,120.341201267388,0.185497581378816,0.0977999063920706,0.0670783047993264,1195,17815
2023-06-09,0612,126.455629139073,143.498675496689,82.476821192053,0.06654838856345,0.565020001545991,0.163599920686233,120.436722545666,0.219174368633893,0.0938740445080498,0.0847647917368362,1510,17814
2023-06-09,0613,122.616478956728,143.037937166568,82.3147599288678,0.081398935194968,0.567055164546062,0.171763147434907,118.911935090019,0.203165306588386,0.11543177518656,0.094690166142793,1687,17816
2023-06-09,0614,130.162225705329,147.275078369906,86.7562695924765,0.0656169649816173,0.578745528792898,0.158643287294904,124.245152097798,0.209269400948877,0.0931269824150844,0.0716169950047707,1276,17817
2023-06-09,0615,129.424376731302,149.685318559557,91.5335180055402,0.0790379724814179,0.599085609062224,0.159914350221873,126.125912528811,0.180108923510433,0.11411150748739,0.101273635190484,1805,17823
2023-06-09,0616,135.046318289786,145.82541567696,96.4691211401425,0.041164761910397,0.653424664234943,0.119668705457193,127.670113765288,0.172125760064726,0.061452262982163,0.0472529322633144,842,17819
2023-06-09,0617,124.545725646123,137.904572564612,85.8856858846919,0.0535542703660156,0.616966935071325,0.13838264497168,118.299713856688,0.187620079637937,0.0783907825399877,0.0564756077022399,1006,17813
2023-06-09,0618,118.854612095296,137.987171655467,83.4648747709224,0.0793902097317236,0.596386313077033,0.160401573363178,115.840881815448,0.179899270887144,0.115544974019325,0.0918991747600067,1637,17813
2023-06-09,0619,134.220538720539,146.956228956229,87.3636363636364,0.0484073246441645,0.586441028889515,0.145625167481449,125.663463285747,0.218618351879928,0.0689002439365819,0.0333483045138109,594,17812
2023-06-09,0620,114.842428376535,135.681446111869,75.9058663028649,0.0879920060465176,0.550198744111593,0.181424010508879,111.794857398991,0.211496776547946,0.123893007722269,0.082257883514757,1466,17822
2023-06-09,0621,102.89990281827,126.631681243926,69.9344023323615,0.108261299172874,0.546190193845559,0.194562027009594,102.694469848773,0.19469437261598,0.153309769146683,0.115475255302435,2058,17822
2023-06-09,0622,92.9506172839506,121.888117283951,63.3097993827161,0.142532483718859,0.506298193866927,0.229751593113988,96.0378478629415,0.201510119009536,0.19764524412456,0.145511704934598,2592,17813
2023-06-09,0623,96.1483936766956,124.750637429883,65.5272819989801,0.141024903216501,0.507844011388415,0.229051728754368,98.8638866788202,0.205049486196727,0.19416155751775,0.110088137876832,1961,17813
2023-06-09,0624,86.529840388619,117.797015961138,60.3369188063845,0.164075523529663,0.495207920211709,0.247032025284866,91.6370047494912,0.194090843512167,0.226477071422516,0.161810117343215,2882,17811
2023-06-09,0701,95.7312623274162,123.004437869822,74.7440828402367,0.133825319693725,0.597780494971177,0.191079857899775,100.091943616202,0.1261696765284,0.19901790379697,0.113900589721988,2028,17805
2023-06-09,0702,107.717703349282,126.712235133288,81.4982911825017,0.0876630419166807,0.633250585311364,0.153157062077515,107.145072551872,0.143327864360593,0.130993350266774,0.0821125891002975,1463,17817
2023-06-09,0703,89.8941860465116,122.729457364341,73.3934108527132,0.167036824389495,0.581376173292114,0.215965446558557,97.9012966380317,0.109433205408126,0.247502532159506,0.14469994391475,2580,17830
