"ID","Red","Green","Blue","NGRDI","BGI","GLI","BI","SI","VARI","objArea","objNumCell","naNumCell"
1,91.4778630460449,119.478748524203,64.6180637544274,0.142361853134643,0.52182811253341,0.224246159119071,94.8532571703152,0.189279768629352,0.199714729695987,0.16711882799783,3388,20273
10,89.0154792196777,120.296649703138,66.4966072943172,0.164689335627736,0.527674152057283,0.235424984825708,94.9273896158052,0.163998519518131,0.232906981835121,0.232578783843764,4716,20277
100,90.5741615493623,118.2472838923,60.6124232404346,0.142977421930789,0.490479258277023,0.236908703383534,93.1681796001733,0.221115861254696,0.19509632960235,0.208705082072263,4234,20287
101,86.1599695296134,115.58331746334,60.0982669967625,0.153368039600515,0.507703664170993,0.235448845831212,90.4205891310227,0.189065053335511,0.213949075778816,0.259040007893049,5251,20271
102,97.7405810258738,127.490013617794,70.4394008170676,0.144888894938707,0.529800020944769,0.223192360363022,101.647438111493,0.180974387087881,0.203740216324666,0.217354841892359,4406,20271
103,89.7762300606605,121.47899348461,69.2403954167603,0.16484278169074,0.54472672032486,0.229249011650321,96.3017004131308,0.149234438025641,0.236289633886851,0.219293491649012,4451,20297
104,84.5368103601206,121.445627106617,62.031754479333,0.197997258032373,0.48286082293835,0.272622383990662,93.1080294406465,0.179480311987961,0.271805001204464,0.277972286601903,5637,20279
105,87.4274891774892,118.491522366522,68.4606782106782,0.159934931142941,0.564185697897429,0.217879418595975,94.0038580649261,0.129967319846234,0.234606181793528,0.273494154210448,5544,20271
106,89.533731853117,119.25512382579,67.4786507258753,0.155480217311817,0.542987721492704,0.224126013884126,94.8206295003518,0.157375529240479,0.222506886603824,0.231023427866831,4684,20275
107,90.9816291161178,121.96568457539,66.3081455805893,0.159013863984205,0.517806662442526,0.236534088394565,96.2237982384906,0.182342933723524,0.222020706672627,0.284278464797753,5770,20297
108,94.1992635910765,122.966645007581,69.5473251028807,0.144452465794368,0.540285581724941,0.219277195965455,98.3594510596067,0.173292306714409,0.205255165746593,0.227718865598027,4617,20275
109,97.1704128440367,124.782339449541,69.5266055045872,0.136109887418403,0.532333708289759,0.217309659715637,100.074529975665,0.187884429326831,0.191420822767704,0.214979537498151,4360,20281
11,90.0911835748792,121.841586151369,66.5354267310789,0.165248953737272,0.518659809789411,0.239666304138994,95.9558351304126,0.174862692320385,0.231521983299902,0.244861747745084,4968,20289
110,94.6100536847242,122.933626159102,67.3809175207418,0.140411598380918,0.525627880574705,0.222103218699385,97.9608460901059,0.188977651054466,0.196955692962161,0.20205107977517,4098,20282
111,95.108850898074,123.377191084181,68.840727115343,0.137600540591585,0.542148268398835,0.213679633556967,98.5947299674426,0.173196422686328,0.196125037476913,0.22783749137166,4621,20282
112,111.206505667817,133.488910793494,77.2523410547067,0.0997920739046201,0.56063274702778,0.185171384779339,110.073738167234,0.193788912376261,0.142145786410642,0.10003944384183,2029,20282
113,108.642635391514,131.126250431183,75.3635736460849,0.100763330098675,0.555639330317043,0.187741223631194,107.786898547268,0.198211480304571,0.14284839300792,0.142934621832166,2899,20282
114,100.523638539797,124.946439257929,68.4964093357271,0.116765873804531,0.530050242712314,0.206371064424015,100.982112700893,0.206274011719628,0.162975429464212,0.164784773926335,3342,20281
115,89.7191115224433,118.754743174456,62.2815826006479,0.148344632217412,0.509091891175035,0.232211745175855,93.4376954257604,0.193706093329165,0.20654180002981,0.213158413888341,4322,20276
116,92.4122845779938,123.711003093239,65.4993371630579,0.155672353450239,0.512922287600656,0.235062965214648,97.1444689076704,0.18293872959248,0.217759370701487,0.223230579531443,4526,20275
117,118.948569058482,142.802986312733,78.6914143508917,0.0990386071526827,0.530301352552767,0.196056359745037,116.865593935762,0.224176563516367,0.136991936790331,0.118885601577909,2411,20280
118,93.2007774538387,125.781146744412,68.6347910592809,0.163007376955,0.523897027950962,0.235989884159361,99.0771772848213,0.169769490443046,0.22924923567352,0.253673207770437,5145,20282
119,102.872727272727,126.867474747475,74.080404040404,0.11361700948563,0.56777253483281,0.190624767524952,103.827224298342,0.173505657159093,0.163422146565234,0.122023369324064,2475,20283
12,88.6664230909755,121.514249177932,68.2192181220314,0.172361909968516,0.534115571539783,0.237589800858373,95.7354160887635,0.151901199547885,0.245585975033136,0.26997435391596,5474,20276
120,88.9576539303967,120.60136286201,64.7902165977123,0.162901070094902,0.520287809718058,0.23659780834765,94.6038212719321,0.169716014867899,0.229437543809367,0.202593432600335,4109,20282
121,86.3269603768357,115.894430590191,61.055417013023,0.15510269625702,0.508848818362623,0.236321571881595,90.8568227316479,0.188257993179578,0.216693591356958,0.177993687117775,3609,20276
122,92.1106017191977,115.238681948424,69.8859598853868,0.119857038081308,0.586897656849622,0.187456639383433,94.4697827819633,0.151862384832237,0.176505612021067,0.172014392035093,3490,20289
123,79.6961883408072,108.523766816143,57.6553811659193,0.167162068313489,0.504633399864435,0.245984899966682,84.9191907104647,0.186788364025794,0.23239067079368,0.219964490037483,4460,20276
124,94.8379351740696,120.826230492197,63.2292917166867,0.131273092186258,0.498562692409617,0.226877329147864,96.2617388575623,0.224937140229375,0.179813310141356,0.164340320591862,3332,20275
125,82.7880244755245,111.835008741259,59.805506993007,0.158680465142177,0.519067630772359,0.234398713306356,87.6985203722441,0.174159356359023,0.223610981928849,0.225674409429403,4576,20277
126,82.1005905886836,110.900361973709,62.1636502190893,0.162543848369711,0.538846846185326,0.229516310116042,87.6920906725734,0.1537296694822,0.232615059525394,0.258673368815297,5249,20292
127,88.0292307692308,117.881318681319,66.3087912087912,0.157903410928791,0.541921117545444,0.225798889376092,93.5210270254915,0.155673098486068,0.225971078015712,0.224447513812155,4550,20272
128,93.2254563394179,123.156882091761,73.0274625883901,0.152567495097451,0.56736364178033,0.213831972609233,98.9997942249237,0.139968879844555,0.221763167382628,0.299866857340106,6081,20279
129,93.2280580511403,122.799585348998,70.0292559318129,0.146812407198943,0.551659334837428,0.215355473453133,98.0548376529718,0.155527614691333,0.211960012565052,0.214063809852557,4341,20279
13,89.3664992272025,121.932573415765,69.1294435857805,0.171334775883448,0.536772594415113,0.236363634808389,96.3721336798898,0.151945695450082,0.243894086669699,0.255201656641357,5176,20282
